"movieId","movie_title","title_year","genres.x","genres.y","director_name","actor_1_name","actor_2_name","actor_3_name","duration","plot_keywords","language","country","facenumber_in_poster","imdb_score","movielens_score","movielens_score_normalized","aprox_imdb_score","aprox_movielens_score","aprox_movielens_normalized_score"
357,"Four Weddings and a Funeral ",1994,"Comedy|Romance","Comedy|Drama|Romance","Mike Newell","Kristin Scott Thomas","James Fleet","Simon Callow",117,"1990s|chick flick|funeral|gay relationship|wedding","English","UK",4,7.1,3.64964758168119,7.29929516336238,7,4,7
364,"The Lion King ",1994,"Adventure|Animation|Children|Drama|Musical|IMAX","Adventure|Animation|Drama|Family|Musical","Roger Allers","Matthew Broderick","Nathan Lane","Niketa Calame",73,"king|prince|scar|uncle|unnecessary guilt","English","USA",0,8.5,3.79130361526982,7.58260723053964,8,4,8
366,"New Nightmare ",1994,"Drama|Horror|Mystery|Thriller","Fantasy|Horror|Mystery|Thriller","Wes Craven","Miko Hughes","Heather Langenkamp","Tracy Middendorf",107,"earthquake|elm street|freddy krueger|nightmare|sleep","English","USA",0,6.4,2.96174963396779,5.92349926793558,6,3,6
367,"The Mask ",1994,"Action|Comedy|Crime|Fantasy","Action|Comedy|Crime|Fantasy","Chuck Russell","Peter Greene","Amy Yasbeck","Reg E. Cathey",114,"bank|bank clerk|gangster|loki|mask","English","USA",0,6.9,3.17974450004193,6.35948900008386,7,3,6
370,"Naked Gun 33 1/3: The Final Insult ",1994,"Action|Comedy","Comedy|Crime","Peter Segal","George Kennedy","Fred Ward","Priscilla Presley",83,"retirement|spoof|terrorist|transsexual|undercover","English","USA",5,6.4,2.95314923983866,5.90629847967732,6,3,6
374,"Ri¢hie Ri¢h ",1994,"Children|Comedy","Comedy|Family","Donald Petrie","Macaulay Culkin","John Larroquette","Jonathan Hyde",95,"attempted murder|based on comic book|escape from prison|lost at sea|wealth","English","USA",1,5.2,2.44267627923334,4.88535255846668,5,2,5
376,"The River Wild ",1994,"Action|Thriller","Action|Adventure|Crime|Thriller","Curtis Hanson","Meryl Streep","Glenn Morshower","William Lucking",111,"criminal|rafting|river|robber|white water rafting","English","USA",1,6.3,3.29270264028943,6.58540528057886,6,3,7
377,"Speed ",1994,"Action|Romance|Thriller","Action|Adventure|Crime|Thriller","Jan de Bont","Keanu Reeves","Alan Ruck","Joe Morton",116,"bomb|bus|elevator|explosive|rescue","English","USA",0,7.2,3.49617670090746,6.99235340181492,7,3,7
379,"Timecop ",1994,"Action|Sci-Fi|Thriller","Action|Crime|Sci-Fi|Thriller","Peter Hyams","Mia Sara","Bruce McGill","Gloria Reuben",99,"cop|corrupt politician|future|senator|time travel","English","Canada",1,5.8,2.71542681942876,5.43085363885751,6,3,5
380,"True Lies ",1994,"Action|Adventure|Comedy|Romance|Thriller","Action|Comedy|Thriller","James Cameron","Jamie Lee Curtis","Tia Carrere","Tom Arnold",141,"espionage|secret agent|secret mission|spy|spy film","English","USA",0,7.2,3.50169644876725,7.00339289753449,7,4,7
382,"Wolf ",1994,"Drama|Horror|Romance|Thriller","Drama|Horror|Romance|Thriller","Mike Nichols","David Hyde Pierce","Peter Gerety","Ron Rifkin",125,"blood|publisher|publishing house|werewolf|wolf","English","USA",1,6.2,3.04824710687543,6.09649421375085,6,3,6
383,"Wyatt Earp ",1994,"Western","Adventure|Biography|Crime|Drama|Western","Lawrence Kasdan","Dennis Quaid","Catherine O'Hara","Isabella Rossellini",212,"historically inaccurate|name calling|penis slur|vomiting|wyatt earp","English","USA",0,6.6,3.2003360716953,6.40067214339059,7,3,6
387,"A Low Down Dirty Shame ",1994,"Action|Comedy","Action|Comedy|Crime","Keenen Ivory Wayans","Jada Pinkett Smith","Salli Richardson-Whitfield","Charles S. Dutton",100,"drugs|ex cop|gun fu|machismo|shootout","English","USA",2,5.8,2.67196132596685,5.3439226519337,6,3,5
393,"Street Fighter ",1994,"Action|Adventure|Fantasy","Action|Adventure|Comedy|Thriller","","Ming-Na Wen","Raul Julia","Kylie Minogue",102,"guile|hostage|ransom|soldier|united nations","English","Japan",1,3.8,1.91366432337434,3.82732864674868,4,2,4
405,"Highlander: The Final Dimension ",1994,"Action|Fantasy","Action|Fantasy|Romance|Sci-Fi","","Christopher Lambert","Mako","Mario Van Peebles",99,"cave|highlander|illusion|immortal|japan","English","Canada",0,4.3,2.45400159532039,4.90800319064079,4,2,5
412,"The Age of Innocence ",1993,"Drama","Drama|Romance","Martin Scorsese","Richard E. Grant","Geraldine Chaplin","Stuart Wilson",139,"19th century|countess|lawyer|love|new york","English","USA",3,7.2,3.55464770797963,7.10929541595925,7,4,7
420,"Beverly Hills Cop III ",1994,"Action|Comedy|Crime|Thriller","Action|Comedy|Crime|Thriller","John Landis","Louis Lombardi","Jon Tenney","Gilbert R. Hill",104,"california|counterfeit|counterfeit money|money|theme park","English","USA",1,5.5,2.75564546480994,5.51129092961987,6,3,6
434,"Cliffhanger ",1993,"Action|Adventure|Thriller","Action|Adventure|Thriller","Renny Harlin","Sylvester Stallone","Leon","Janine Turner",124,"money|mountain|rocky mountains|snow|suitcase","English","USA",1,6.4,3.07057473816661,6.14114947633322,6,3,6
441,"Dazed and Confused ",1993,"Comedy","Comedy","Richard Linklater","Milla Jovovich","Adam Goldberg","Cole Hauser",102,"football|hazing|high school|last day of school|pledge","English","USA",1,7.7,3.6779781420765,7.35595628415301,8,4,7
454,"The Firm ",1993,"Drama|Thriller","Drama|Mystery|Thriller","Sydney Pollack","Tom Cruise","Holly Hunter","Wilford Brimley",154,"bar|fbi|law|law firm|lawyer","English","USA",0,6.8,3.50241148540023,7.00482297080046,7,4,7
457,"The Fugitive ",1993,"Thriller","Action|Adventure|Crime|Drama|Mystery|Thriller","Andrew Davis","Harrison Ford","Daniel Roebuck","Sela Ward",130,"hospital|on the run|one armed man|surgeon|u.s. marshal","English","USA",1,7.8,3.9879786041211,7.97595720824219,8,4,8
471,"The Hudsucker Proxy ",1994,"Comedy","Comedy|Fantasy","Joel Coen","Jennifer Jason Leigh","Bill Cobbs","John Mahoney",111,"art deco|board of directors|industry|mail|stock","English","UK",2,7.3,3.65631287726358,7.31262575452716,7,4,7
476,"The Inkwell ",1994,"Comedy|Drama","Comedy|Drama|Romance","","Jada Pinkett Smith","Joe Morton","Larenz Tate",110,"fire|marriage|martha's vineyard|teenager|vacation","English","USA",0,6.5,3.0063025210084,6.01260504201681,6,3,6
477,"What's Love Got to Do with It ",1993,"Drama|Musical","Biography|Drama|Music","Brian Gibson","Rae'Ven Kelly","Virginia Capers","Dororthy Thorton",118,"abusive husband|love|singer|tina turner|violence","English","USA",0,7.2,3.54849000425351,7.09698000850702,7,4,7
480,"Jurassic Park ",1993,"Action|Adventure|Sci-Fi|Thriller","Adventure|Sci-Fi|Thriller","Steven Spielberg","Wayne Knight","Ariana Richards","Bob Peck",127,"dinosaur|jurassic park|survival|theme park|tyrannosaurus rex","English","USA",0,8.1,3.65284348263714,7.30568696527428,8,4,7
482,"Killing Zoe ",1993,"Crime|Drama|Thriller","Crime|Drama|Thriller","Roger Avary","Eric Stoltz","Salvator Xuereb","Jean-Hugues Anglade",99,"bank|bastille day|call girl|childhood friend|drugs","English","France",0,6.5,3.42956739363604,6.85913478727208,6,3,7
485,"Last Action Hero ",1993,"Action|Adventure|Comedy|Fantasy","Action|Adventure|Comedy|Fantasy","John McTiernan","F. Murray Abraham","Tom Noonan","Joan Plowright",130,"action hero|hero|magic|ticket|video store","English","USA",1,6.2,2.77111246447422,5.54222492894844,6,3,6
493,"Menace II Society ",1993,"Action|Crime|Drama","Crime|Drama|Thriller","Albert Hughes","Jada Pinkett Smith","Larenz Tate","Khandi Alexander",97,"1990s|escape|graduation|hustler|street","English","USA",2,7.5,3.61293608352432,7.22587216704864,8,4,7
494,"Executive Decision ",1996,"Action|Adventure|Thriller","Action|Adventure|Thriller","Stuart Baird","Oliver Platt","Joe Morton","J.T. Walsh",133,"bomb|hostage|military|plane|terrorist","English","USA",0,6.4,3.37653190590224,6.75306381180448,6,3,7
497,"Much Ado About Nothing ",1993,"Comedy|Romance","Comedy|Drama|Romance","Kenneth Branagh","Keanu Reeves","Denzel Washington","Brian Blessed",111,"16th century|bachelor|dishonor|masquerade party|wedding","English","UK",0,7.4,3.87427831972925,7.74855663945849,7,4,8
500,"Mrs. Doubtfire ",1993,"Comedy|Drama","Comedy|Drama|Family|Romance","Chris Columbus","Robin Williams","Mara Wilson","Matthew Lawrence",125,"actor|based on novel|fancy restaurant|male actor playing a female character|party","English","USA",5,6.9,3.39153357760188,6.78306715520376,7,3,7
508,"Philadelphia ",1993,"Drama","Drama","Jonathan Demme","Denzel Washington","Tom Hanks","Jason Robards",125,"aids|city name in title|gay|homophobia|lawyer","English","USA",2,7.7,3.8126052846898,7.6252105693796,8,4,8
509,"The Piano ",1993,"Drama|Romance","Drama|Music|Romance","Jane Campion","Holly Hunter","Ian Mune","Geneviève Lemon",121,"adultery|daughter|male rear nudity|new zealand|piano","English","New Zealand",1,7.6,3.68808656287954,7.37617312575908,8,4,7
510,"Poetic Justice ",1993,"Drama","Drama|Romance","John Singleton","Janet Jackson","Khandi Alexander","Maya Angelou",109,"african american|mail carrier|poetry|postal worker|south central los angeles","English","USA",0,5.9,2.75245901639344,5.50491803278689,6,3,6
515,"The Remains of the Day ",1993,"Drama|Romance","Drama|Romance","James Ivory","Anthony Hopkins","Peter Vaughan","Ben Chaplin",134,"butler|housekeeper|manor|servant|service","English","UK",1,7.9,3.89780666843548,7.79561333687097,8,4,8
516,"Renaissance Man ",1994,"Comedy|Drama","Comedy|Drama","Penny Marshall","Ed Begley Jr.","Cliff Robertson","Lillo Brancato",128,"army|basic training|reference to shakespeare's hamlet|teacher|u.s. army","English","USA",1,6.1,3.08560864618885,6.1712172923777,6,3,6
519,"RoboCop 3 ",1993,"Action|Crime|Drama|Sci-Fi|Thriller","Action|Crime|Sci-Fi|Thriller","","CCH Pounder","Rip Torn","Mako",104,"android|corporation|ninja|police|robocop","English","USA",0,3.9,2.2444996451384,4.48899929027679,4,2,4
521,"Romeo Is Bleeding ",1993,"Crime|Thriller","Action|Crime|Drama|Thriller","","Gary Oldman","Michael Wincott","Lena Olin",100,"detective|police|protection|russian|sergeant","English","UK",1,6.6,3.3276404494382,6.6552808988764,7,3,7
523,"Ruby in Paradise ",1993,"Drama","Drama|Romance","Victor Nunez","Allison Dean","Todd Field","Dorothy Lyman",114,"desire|florida|identity|resort town|sales","English","USA",1,7.2,3.64824654622742,7.29649309245484,7,4,7
527,"Schindler's List ",1993,"Drama|War","Biography|Drama|History","Steven Spielberg","Liam Neeson","Embeth Davidtz","Caroline Goodall",185,"german|german soldier|jew|jewish|nazi","English","USA",0,8.9,4.29095176838131,8.58190353676262,9,4,9
532,"Serial Mom ",1994,"Comedy|Crime|Horror","Comedy|Crime|Thriller","John Waters","Kathleen Turner","Sam Waterston","Traci Lords",95,"dentist|housewife|howie scream|murder|perfection","English","USA",4,6.7,3.05959579885423,6.11919159770847,7,3,6
533,"The Shadow ",1994,"Action|Adventure|Fantasy|Mystery","Action|Adventure|Crime|Fantasy|Mystery|Thriller","Russell Mulcahy","Jonathan Winters","Peter Boyle","John Kapelos",93,"1930s|bomb|city|invisibility|the shadow","English","USA",0,6,2.9243908565687,5.8487817131374,6,3,6
534,"Shadowlands ",1993,"Drama|Romance","Biography|Drama|Romance","Richard Attenborough","Anthony Hopkins","James Frain","Julian Fellowes",115,"author|book|england|friend|oxford","English","UK",0,7.4,3.89080230937687,7.78160461875373,7,4,8
541,"Blade Runner ",1982,"Action|Sci-Fi|Thriller","Sci-Fi|Thriller","Ridley Scott","Harrison Ford","Sean Young","M. Emmet Walsh",117,"artificial intelligence|human android relationship|megacorporation|police detective|tech noir","English","USA",2,8.2,4.12995364139375,8.2599072827875,8,4,8
546,"Super Mario Bros. ",1993,"Action|Adventure|Children|Comedy|Fantasy|Sci-Fi","Adventure|Comedy|Family|Fantasy|Sci-Fi","","Bob Hoskins","Fisher Stevens","Fiona Shaw",104,"based on video game|dinosaur|king|mario|plumber","English","UK",0,4,2.09070940449073,4.18141880898145,4,2,4
553,"Tombstone ",1993,"Action|Drama|Western","Action|Biography|Drama|History|Romance|Western","George P. Cosmatos","Michael Biehn","Dana Delany","Powers Boothe",134,"cigar smoking|cowboy|duel|outlaw|tombstone arizona","English","USA",0,7.8,3.69226904477799,7.38453808955599,8,4,7
555,"True Romance ",1993,"Crime|Thriller","Action|Crime|Drama|Romance|Thriller","Tony Scott","Brad Pitt","Gary Oldman","Michael Rapaport",121,"aspiring actor|cocaine|drugs|pimp|suitcase full of money","English","USA",3,8,3.80113323124043,7.60226646248086,8,4,8
562,"Welcome to the Dollhouse ",1995,"Comedy|Drama","Comedy|Drama","Todd Solondz","Heather Matarazzo","Ken Leung","Christina Vidal",88,"bully|first crush|school|social outcast|taunting","English","USA",1,7.5,3.76537004662005,7.53074009324009,8,4,8
586,"Home Alone ",1990,"Children|Comedy","Comedy|Family","Chris Columbus","Macaulay Culkin","Devin Ratray","Catherine O'Hara",103,"airport|child protagonist|child swearing|christmas|home alone","English","USA",5,7.5,3.09671130700119,6.19342261400237,8,3,6
587,"Ghost ",1990,"Comedy|Drama|Fantasy|Romance|Thriller","Drama|Fantasy|Romance|Thriller","Jerry Zucker","Demi Moore","Tony Goldwyn","Phil Leeds",127,"death|film blanc|invisibility|love|unrequited love","English","USA",0,7,3.44803273838872,6.89606547677744,7,3,7
588,"Aladdin ",1992,"Adventure|Animation|Children|Comedy|Musical","Adventure|Animation|Comedy|Family|Fantasy|Musical|Romance","Ron Clements","Robin Williams","Frank Welker","Scott Weinger",90,"arab|genie|magic|princess|reference to a thousand and one nights","English","USA",0,8,3.681433664536,7.362867329072,8,4,7
589,"Terminator 2: Judgment Day ",1991,"Action|Sci-Fi","Action|Sci-Fi","James Cameron","Joe Morton","Jenette Goldstein","S. Epatha Merkerson",153,"future|liquid metal|multiple cameos|sexy woman|time travel","English","USA",0,8.5,3.93769023699351,7.87538047398702,8,4,8
590,"Dances with Wolves ",1990,"Adventure|Drama|Western","Adventure|Drama|Western","Kevin Costner","Mary McDonnell","Michael Spears","Maury Chaykin",236,"friendship|frontier|honor|outpost|soldier","English","USA",1,8,3.74184182790781,7.48368365581562,8,4,7
592,"Batman ",1989,"Action|Crime|Thriller","Action|Adventure","Tim Burton","Michael Gough","Jack Palance","William Hootkins",126,"city|dc comics|gotham|pantyhose|police","English","USA",0,7.6,3.38409225876899,6.76818451753798,8,3,7
593,"The Silence of the Lambs ",1991,"Crime|Horror|Thriller","Crime|Drama|Horror|Thriller","Jonathan Demme","Anthony Hopkins","Scott Glenn","Anthony Heald",138,"case file|fbi agent|psycho thriller|psychopath|serial killer","English","USA",0,8.6,4.15983794627054,8.31967589254107,9,4,8
594,"Snow White and the Seven Dwarfs ",1937,"Animation|Children|Drama|Fantasy|Musical","Animation|Family|Fantasy|Musical","","Adriana Caselotti","Billy Gilbert","Lucille La Verne",83,"dwarf|love|princess|queen|snow white","English","USA",1,7.7,3.59268929503916,7.18537859007833,8,4,7
596,"Pinocchio ",1940,"Animation|Children|Fantasy|Musical","Animation|Family|Fantasy|Musical","","Mel Blanc","Dickie Jones","Cliff Edwards",88,"boy|conscience|fairy|jiminy cricket|pinocchio","English","USA",0,7.5,3.45115291262136,6.90230582524272,8,3,7
597,"Pretty Woman ",1990,"Comedy|Romance","Comedy|Romance","Garry Marshall","Julia Roberts","Hector Elizondo","Jason Alexander",125,"businessman|falling in love with a prostitute|hotel|prostitute|rich man poor woman","English","USA",2,6.9,3.42501272408528,6.85002544817056,7,3,7
599,"The Wild Bunch ",1969,"Adventure|Western","Action|Adventure|Western","Sam Peckinpah","William Holden","Warren Oates","L.Q. Jones",144,"friendship|honor|righteous rage|soldier|texas","English","USA",1,8,3.99342694950702,7.98685389901404,8,4,8
610,"Heavy Metal ",1981,"Action|Adventure|Animation|Horror|Sci-Fi","Adventure|Animation|Fantasy|Horror|Sci-Fi","","John Vernon","Joe Flaherty","Don Francks",90,"anthology|girl|heavy metal|secretary|segments","English","Canada",0,6.7,3.37817946302402,6.75635892604804,7,3,7
612,"The Pallbearer ",1996,"Comedy","Comedy|Romance","Matt Reeves","Mark Margolis","Michael Rapaport","Carol Kane",98,"bachelor party|directorial debut|funeral|pallbearer|wedding","English","USA",2,4.9,2.73825301204819,5.47650602409639,5,3,5
626,"A Thin Line Between Love and Hate ",1996,"Comedy","Comedy|Crime|Drama|Romance|Thriller","","Faizon Love","Lynn Whitfield","Della Reese",108,"african american|dating|independent film|irreverence|revenge","English","USA",2,5.6,2.90685543964232,5.81371087928465,6,3,6
637,"Sgt. Bilko ",1996,"Comedy","Comedy","Jonathan Lynn","Austin Pendleton","Phil Hartman","Max Casella",93,"greenland|military|revenge|soldier|u.s. soldier","English","USA",2,5.7,2.84949316879683,5.69898633759365,6,3,6
639,"Girl 6 ",1996,"Comedy|Drama","Comedy|Drama","Spike Lee","Michael Imperioli","Debi Mazar","Gretchen Mol",108,"actress|neighbor|phone sex|queens new york city|sex addiction","English","USA",3,5,2.93341708542714,5.86683417085427,5,3,6
647,"Courage Under Fire ",1996,"Action|Crime|Drama|War","Action|Drama|Mystery|Thriller|War","Edward Zwick","Denzel Washington","Matt Damon","Scott Glenn",116,"bravery|honor|medal of honor|military life|unreliable flashback","English","USA",1,6.6,3.53510011778563,7.07020023557126,7,4,7
648,"Mission: Impossible ",1996,"Action|Adventure|Mystery|Thriller","Action|Adventure|Thriller","Brian De Palma","Tom Cruise","Kristin Scott Thomas","Vanessa Redgrave",110,"disguise|mission|spy|stealing|traitor","English","USA",0,7.1,3.39644465513155,6.7928893102631,7,3,7
653,"DragonHeart ",1996,"Action|Adventure|Fantasy","Action|Adventure|Fantasy","Rob Cohen","Dennis Quaid","Brian Thompson","Terry O'Neill",103,"dragon|england|human dragon relationship|king|knight","English","USA",0,6.4,3.21967671743861,6.43935343487721,6,3,6
664,"Faithful ",1996,"Comedy","Comedy|Crime|Drama","","Chazz Palminteri","Ryan O'Neal","Paul Mazursky",91,"bathroom|bathtub|female protagonist|flashback|kitchen","English","USA",3,5.9,3.05,6.1,6,3,6
673,"Space Jam ",1996,"Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi","Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi|Sport","","Bill Murray","Wayne Knight","Michael Jordan",88,"alien|basketball|basketball game|cult film|monstars","English","USA",1,6.3,2.73580161276337,5.47160322552675,6,3,5
